transaction_date,brand_name,outlet_name,year_month,is_weekend,total_orders,total_completed_orders,total_sales,total_promo_orders,total_promo_sales,total_non_promo_orders,total_non_promo_sales,platform_promo_spend,1.Morning_promo_spend,2.Afternoon_promo_spend,3.Evening_promo_spend,4.Late night_promo_spend,Platform A_spend,Platform B_spend,Platform C_spend,no_of_ads,ad_spend,clicks,impressions,reach,cost_per_click
2020-04-24,Pizzeria,Pizzeria - Central,2020-04,False,9.0,8.0,747.3799999999999,0.0,0.0,8.0,747.3799999999999,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,32.15,66.0,3747.0,3456.0,0.4871212121212121
2020-04-25,Pizzeria,Pizzeria - Central,2020-04,True,7.0,7.0,499.67,0.0,0.0,7.0,499.67,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,33.42,53.0,4306.0,3960.0,0.6305660377358491
2020-04-26,Pizzeria,Pizzeria - Central,2020-04,True,3.0,3.0,140.17,0.0,0.0,3.0,140.17,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,33.05,46.0,4548.0,4176.0,0.7184782608695651
2020-04-27,Pizzeria,Pizzeria - Central,2020-04,False,13.0,13.0,813.1599999999999,1.0,22.47,12.0,790.6899999999998,3.15,0.0,0.0,0.7875,,0.0,0.7875,,5.0,32.14,51.0,5576.0,5214.0,0.6301960784313726
2020-04-28,Pizzeria,Pizzeria - Central,2020-04,False,7.0,7.0,378.24000000000007,2.0,113.42,5.0,264.82000000000005,15.9,,2.3000000000000003,3.0,,0.0,3.975,,5.0,32.019999999999996,59.0,6149.0,5661.0,0.5427118644067795
2020-04-29,Pizzeria,Pizzeria - Central,2020-04,False,14.0,14.0,925.53,2.0,291.04,12.0,634.4900000000001,40.8,0.0,5.425,2.75,,0.0,5.828571428571428,,5.0,31.79,47.0,5487.0,5037.0,0.6763829787234042
2020-04-30,Pizzeria,Pizzeria - Central,2020-04,False,9.0,9.0,485.21000000000004,0.0,0.0,9.0,485.21000000000004,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,32.78,68.0,6269.0,5886.0,0.48205882352941176
2020-05-01,Pizzeria,Pizzeria - Central,2020-05,False,9.0,9.0,449.4,0.0,0.0,9.0,449.4,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,34.5,42.0,6610.0,6149.0,0.8214285714285714
2020-05-02,Pizzeria,Pizzeria - Central,2020-05,True,15.0,15.0,877.4000000000001,0.0,0.0,15.0,877.4000000000001,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,35.36,59.0,7744.0,7227.0,0.5993220338983051
2020-05-03,Pizzeria,Pizzeria - Central,2020-05,True,12.0,12.0,564.4100000000001,1.0,31.03,11.0,533.38,4.35,,0.0,1.45,,0.0,1.45,,5.0,34.89,97.0,11825.0,11022.0,0.35969072164948457
2020-05-04,Pizzeria,Pizzeria - Central,2020-05,False,5.0,5.0,202.21999999999997,0.0,0.0,5.0,202.21999999999997,0.0,,0.0,0.0,,0.0,,,5.0,35.95,51.0,10472.0,9969.0,0.7049019607843138
2020-05-05,Pizzeria,Pizzeria - Central,2020-05,False,7.0,7.0,260.53000000000003,0.0,0.0,7.0,260.53000000000003,0.0,0.0,0.0,0.0,,0.0,,,5.0,34.19,103.0,12838.0,12168.0,0.3319417475728155
2020-05-06,Pizzeria,Pizzeria - Central,2020-05,False,2.0,2.0,100.04,0.0,0.0,2.0,100.04,0.0,,0.0,0.0,,0.0,,,5.0,31.08,66.0,10680.0,10058.0,0.4709090909090909
2020-05-07,Pizzeria,Pizzeria - Central,2020-05,False,1.0,1.0,92.02,0.0,0.0,1.0,92.02,0.0,,0.0,,,0.0,,,5.0,31.519999999999996,43.0,8295.0,7837.0,0.7330232558139534
2020-05-08,Pizzeria,Pizzeria - Central,2020-05,False,1.0,1.0,29.96,0.0,0.0,1.0,29.96,0.0,,,0.0,,0.0,,,5.0,29.690000000000005,44.0,6607.0,6155.0,0.6747727272727274
2020-05-09,Pizzeria,Pizzeria - Central,2020-05,True,4.0,4.0,155.14,0.0,0.0,4.0,155.14,0.0,,0.0,0.0,,0.0,,,5.0,30.240000000000002,51.0,6229.0,5835.0,0.5929411764705883
2020-05-10,Pizzeria,Pizzeria - Central,2020-05,True,6.0,6.0,387.34,0.0,0.0,6.0,387.34,0.0,0.0,0.0,0.0,,0.0,,,5.0,31.19,57.0,5966.0,5597.0,0.5471929824561403
2020-05-11,Pizzeria,Pizzeria - Central,2020-05,False,3.0,3.0,155.15,0.0,0.0,3.0,155.15,0.0,,0.0,0.0,,0.0,,,5.0,30.69,48.0,5947.0,5639.0,0.639375
2020-05-12,Pizzeria,Pizzeria - Central,2020-05,False,6.0,6.0,269.63,0.0,0.0,6.0,269.63,0.0,,0.0,0.0,,0.0,,,5.0,29.810000000000002,56.0,6385.0,6041.0,0.5323214285714286
2020-05-13,Pizzeria,Pizzeria - Central,2020-05,False,6.0,6.0,268.54999999999995,0.0,0.0,6.0,268.54999999999995,0.0,0.0,0.0,0.0,,0.0,,,5.0,29.91,35.0,7118.0,6754.0,0.8545714285714285
2020-05-14,Pizzeria,Pizzeria - Central,2020-05,False,6.0,6.0,218.28000000000003,0.0,0.0,6.0,218.28000000000003,0.0,0.0,0.0,0.0,,0.0,,,5.0,31.03,52.0,5637.0,5303.0,0.5967307692307693
2020-05-15,Pizzeria,Pizzeria - Central,2020-05,False,4.0,4.0,176.54,0.0,0.0,4.0,176.54,0.0,,0.0,0.0,,0.0,,,5.0,29.77,55.0,6048.0,5681.0,0.5412727272727272
2020-05-16,Pizzeria,Pizzeria - Central,2020-05,True,6.0,6.0,188.31,0.0,0.0,6.0,188.31,0.0,0.0,0.0,0.0,,0.0,,,5.0,31.990000000000002,79.0,7887.0,7554.0,0.4049367088607595
2020-05-17,Pizzeria,Pizzeria - Central,2020-05,True,10.0,10.0,661.25,0.0,0.0,10.0,661.25,0.0,0.0,,0.0,,0.0,,,5.0,34.71,71.0,8312.0,7956.0,0.48887323943661976
2020-05-18,Pizzeria,Pizzeria - Central,2020-05,False,5.0,5.0,229.49,0.0,0.0,5.0,229.49,0.0,,0.0,0.0,,0.0,,,5.0,35.08,66.0,8163.0,7834.0,0.5315151515151515
2020-05-19,Pizzeria,Pizzeria - Central,2020-05,False,4.0,4.0,194.20000000000002,0.0,0.0,4.0,194.20000000000002,0.0,,0.0,0.0,,0.0,,,5.0,35.56,96.0,8579.0,8140.0,0.37041666666666667
2020-05-20,Pizzeria,Pizzeria - Central,2020-05,False,2.0,2.0,141.24,0.0,0.0,2.0,141.24,0.0,0.0,0.0,,,0.0,,,5.0,34.230000000000004,53.0,7708.0,7341.0,0.6458490566037737
2020-05-21,Pizzeria,Pizzeria - Central,2020-05,False,5.0,5.0,355.23,0.0,0.0,5.0,355.23,0.0,0.0,0.0,0.0,,0.0,,,5.0,34.739999999999995,61.0,7104.0,6827.0,0.5695081967213114
2020-05-22,Pizzeria,Pizzeria - Central,2020-05,False,4.0,4.0,155.13,0.0,0.0,4.0,155.13,0.0,,,0.0,,0.0,,,5.0,34.7,73.0,8323.0,8003.0,0.4753424657534247
2020-05-23,Pizzeria,Pizzeria - Central,2020-05,True,4.0,4.0,131.06,0.0,0.0,4.0,131.06,0.0,,0.0,0.0,,0.0,,,5.0,34.66,74.0,9223.0,8900.0,0.4683783783783783
2020-05-24,Pizzeria,Pizzeria - Central,2020-05,True,15.0,15.0,826.03,0.0,0.0,15.0,826.03,0.0,,0.0,0.0,,0.0,,,5.0,31.07,51.0,6973.0,6643.0,0.6092156862745098
2020-05-25,Pizzeria,Pizzeria - Central,2020-05,False,1.0,1.0,64.2,0.0,0.0,1.0,64.2,0.0,,,0.0,,0.0,,,4.0,28.32,49.0,6323.0,6030.0,0.5779591836734694
2020-05-26,Pizzeria,Pizzeria - Central,2020-05,False,7.0,7.0,324.73,0.0,0.0,7.0,324.73,0.0,,0.0,0.0,,0.0,,,4.0,27.240000000000002,57.0,7069.0,6779.0,0.4778947368421053
2020-05-27,Pizzeria,Pizzeria - Central,2020-05,False,4.0,4.0,179.76,0.0,0.0,4.0,179.76,0.0,0.0,0.0,0.0,,0.0,,,4.0,26.990000000000002,50.0,6788.0,6487.0,0.5398000000000001
2020-05-28,Pizzeria,Pizzeria - Central,2020-05,False,2.0,2.0,84.53,0.0,0.0,2.0,84.53,0.0,,0.0,0.0,,0.0,,,4.0,27.259999999999998,59.0,7219.0,6871.0,0.46203389830508473
2020-05-29,Pizzeria,Pizzeria - Central,2020-05,False,3.0,3.0,415.69,0.0,0.0,3.0,415.69,0.0,,0.0,0.0,,0.0,,,4.0,27.28,50.0,6962.0,6647.0,0.5456
2020-05-30,Pizzeria,Pizzeria - Central,2020-05,True,8.0,8.0,589.5699999999999,0.0,0.0,8.0,589.5699999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,27.67,55.0,6259.0,6035.0,0.5030909090909091
2020-05-31,Pizzeria,Pizzeria - Central,2020-05,True,7.0,7.0,406.5999999999999,0.0,0.0,7.0,406.5999999999999,0.0,0.0,0.0,0.0,,0.0,,,4.0,28.53,39.0,5525.0,5286.0,0.7315384615384616
2020-06-01,Pizzeria,Pizzeria - Central,2020-06,False,3.0,3.0,168.51,0.0,0.0,3.0,168.51,0.0,,0.0,0.0,,0.0,,,4.0,28.5,46.0,5729.0,5499.0,0.6195652173913043
2020-06-02,Pizzeria,Pizzeria - Central,2020-06,False,7.0,7.0,551.04,0.0,0.0,7.0,551.04,0.0,,0.0,0.0,,0.0,,,4.0,29.49,64.0,7286.0,7064.0,0.46078125
2020-06-03,Pizzeria,Pizzeria - Central,2020-06,False,5.0,5.0,314.53999999999996,0.0,0.0,5.0,314.53999999999996,0.0,0.0,0.0,0.0,,0.0,,,4.0,28.55,63.0,7732.0,7429.0,0.4531746031746032
2020-06-04,Pizzeria,Pizzeria - Central,2020-06,False,4.0,4.0,152.47,0.0,0.0,4.0,152.47,0.0,0.0,,0.0,,0.0,,,4.0,28.93,58.0,8027.0,7758.0,0.4987931034482759
2020-06-05,Pizzeria,Pizzeria - Central,2020-06,False,3.0,3.0,83.44,0.0,0.0,3.0,83.44,0.0,0.0,0.0,0.0,,0.0,,,4.0,28.91,63.0,7810.0,7573.0,0.4588888888888889
2020-06-06,Pizzeria,Pizzeria - Central,2020-06,True,5.0,4.0,167.45,0.0,0.0,4.0,167.45,0.0,0.0,,0.0,,0.0,,,4.0,29.04,48.0,6961.0,6746.0,0.605
2020-06-07,Pizzeria,Pizzeria - Central,2020-06,True,10.0,10.0,719.02,0.0,0.0,10.0,719.02,0.0,,0.0,0.0,,0.0,,,4.0,33.07,71.0,6834.0,6673.0,0.4657746478873239
2020-06-08,Pizzeria,Pizzeria - Central,2020-06,False,6.0,6.0,281.94000000000005,0.0,0.0,6.0,281.94000000000005,0.0,,0.0,0.0,,0.0,,,4.0,36.099999999999994,65.0,7025.0,6811.0,0.5553846153846153
2020-06-09,Pizzeria,Pizzeria - Central,2020-06,False,4.0,4.0,165.85,0.0,0.0,4.0,165.85,0.0,,0.0,0.0,,0.0,,,4.0,36.4,69.0,8724.0,8491.0,0.527536231884058
2020-06-10,Pizzeria,Pizzeria - Central,2020-06,False,3.0,3.0,116.07,0.0,0.0,3.0,116.07,0.0,0.0,,0.0,,0.0,,,4.0,35.51,68.0,8369.0,7913.0,0.5222058823529412
2020-06-11,Pizzeria,Pizzeria - Central,2020-06,False,4.0,4.0,252.51999999999998,0.0,0.0,4.0,252.51999999999998,0.0,0.0,0.0,0.0,,0.0,,,4.0,38.42,69.0,9559.0,9261.0,0.5568115942028986
2020-06-12,Pizzeria,Pizzeria - Central,2020-06,False,7.0,7.0,361.10999999999996,0.0,0.0,7.0,361.10999999999996,0.0,0.0,0.0,0.0,,0.0,,,4.0,34.93,59.0,9011.0,8812.0,0.5920338983050848
2020-06-13,Pizzeria,Pizzeria - Central,2020-06,True,3.0,3.0,216.11,0.0,0.0,3.0,216.11,0.0,0.0,,,,0.0,,,4.0,36.370000000000005,62.0,10661.0,10409.0,0.5866129032258065
2020-06-15,Pizzeria,Pizzeria - Central,2020-06,False,9.0,9.0,521.5899999999999,0.0,0.0,9.0,521.5899999999999,0.0,,0.0,0.0,,0.0,,,4.0,35.5,61.0,10270.0,10019.0,0.5819672131147541
2020-06-16,Pizzeria,Pizzeria - Central,2020-06,False,9.0,9.0,614.1800000000001,0.0,0.0,9.0,614.1800000000001,0.0,,0.0,0.0,,0.0,,,4.0,35.349999999999994,67.0,10135.0,9793.0,0.5276119402985073
2020-06-17,Pizzeria,Pizzeria - Central,2020-06,False,3.0,3.0,120.37,0.0,0.0,3.0,120.37,0.0,,0.0,0.0,,0.0,,,4.0,33.519999999999996,62.0,8894.0,8487.0,0.5406451612903225
2020-06-18,Pizzeria,Pizzeria - Central,2020-06,False,6.0,6.0,251.44999999999996,0.0,0.0,6.0,251.44999999999996,0.0,0.0,0.0,0.0,,0.0,,,4.0,33.349999999999994,56.0,8912.0,8559.0,0.5955357142857142
2020-06-19,Pizzeria,Pizzeria - Central,2020-06,False,8.0,8.0,368.05999999999995,0.0,0.0,8.0,368.05999999999995,0.0,0.0,0.0,0.0,,0.0,,,4.0,36.18,64.0,10002.0,9629.0,0.5653125
2020-06-20,Pizzeria,Pizzeria - Central,2020-06,True,6.0,6.0,217.20999999999998,0.0,0.0,6.0,217.20999999999998,0.0,0.0,0.0,0.0,,0.0,,,4.0,37.04,70.0,8974.0,8723.0,0.5291428571428571
2020-06-21,Pizzeria,Pizzeria - Central,2020-06,True,8.0,8.0,314.03999999999996,0.0,0.0,8.0,314.03999999999996,0.0,0.0,0.0,0.0,,0.0,,,4.0,36.61,47.0,7188.0,6923.0,0.778936170212766
2020-06-22,Pizzeria,Pizzeria - Central,2020-06,False,8.0,8.0,814.78,0.0,0.0,8.0,814.78,0.0,,0.0,0.0,,0.0,,,4.0,37.61,70.0,8332.0,7985.0,0.5372857142857143
2020-06-23,Pizzeria,Pizzeria - Central,2020-06,False,3.0,3.0,134.82,0.0,0.0,3.0,134.82,0.0,,0.0,,,0.0,,,4.0,39.72,76.0,11302.0,10937.0,0.5226315789473684
2020-06-24,Pizzeria,Pizzeria - Central,2020-06,False,2.0,2.0,66.34,0.0,0.0,2.0,66.34,0.0,,,0.0,,0.0,,,4.0,42.2,63.0,10242.0,9953.0,0.6698412698412699
2020-06-25,Pizzeria,Pizzeria - Central,2020-06,False,9.0,9.0,377.71000000000004,0.0,0.0,9.0,377.71000000000004,0.0,0.0,0.0,0.0,,0.0,,,4.0,43.67,56.0,9405.0,9218.0,0.7798214285714286
2020-06-26,Pizzeria,Pizzeria - Central,2020-06,False,7.0,7.0,265.36,0.0,0.0,7.0,265.36,0.0,,0.0,0.0,,0.0,,,4.0,44.2,68.0,8998.0,8694.0,0.65
2020-06-27,Pizzeria,Pizzeria - Central,2020-06,True,6.0,6.0,674.63,0.0,0.0,6.0,674.63,0.0,0.0,0.0,0.0,,0.0,,,4.0,46.519999999999996,73.0,11715.0,11378.0,0.6372602739726027
2020-06-28,Pizzeria,Pizzeria - Central,2020-06,True,12.0,12.0,664.99,0.0,0.0,12.0,664.99,0.0,0.0,0.0,0.0,,0.0,,,4.0,49.39,63.0,10471.0,10125.0,0.783968253968254
2020-06-29,Pizzeria,Pizzeria - Central,2020-06,False,7.0,7.0,404.45,0.0,0.0,7.0,404.45,0.0,,0.0,0.0,,0.0,,,4.0,44.53,76.0,10531.0,10330.0,0.585921052631579
2020-06-30,Pizzeria,Pizzeria - Central,2020-06,False,4.0,4.0,261.07,0.0,0.0,4.0,261.07,0.0,,0.0,0.0,,0.0,,,4.0,40.5,63.0,10771.0,10499.0,0.6428571428571429
2020-07-01,Pizzeria,Pizzeria - Central,2020-07,False,4.0,4.0,204.37,1.0,26.75,3.0,177.62,3.75,0.0,1.875,0.0,,0.0,3.75,,4.0,34.97,63.0,10763.0,10416.0,0.5550793650793651
2020-07-02,Pizzeria,Pizzeria - Central,2020-07,False,1.0,1.0,113.42,0.0,0.0,1.0,113.42,0.0,0.0,,,,0.0,,,4.0,32.47,54.0,8019.0,7887.0,0.6012962962962963
2020-07-03,Pizzeria,Pizzeria - Central,2020-07,False,6.0,6.0,262.15,0.0,0.0,6.0,262.15,0.0,0.0,0.0,0.0,,0.0,,,4.0,32.18,51.0,7771.0,7562.0,0.6309803921568627
2020-07-04,Pizzeria,Pizzeria - Central,2020-07,True,5.0,5.0,362.71999999999997,0.0,0.0,5.0,362.71999999999997,0.0,,0.0,0.0,,0.0,,,4.0,32.339999999999996,50.0,8739.0,8547.0,0.6467999999999999
2020-07-05,Pizzeria,Pizzeria - Central,2020-07,True,15.0,15.0,1175.39,2.0,212.93,13.0,962.46,22.9,0.0,5.725,0.0,,0.0,7.633333333333333,,4.0,32.58,45.0,7031.0,6806.0,0.724
2020-07-06,Pizzeria,Pizzeria - Central,2020-07,False,12.0,12.0,554.24,2.0,108.07000000000001,10.0,446.16999999999996,15.149999999999999,,2.525,0.0,,0.0,5.05,,4.0,33.96,42.0,8101.0,7907.0,0.8085714285714286
2020-07-07,Pizzeria,Pizzeria - Central,2020-07,False,12.0,12.0,659.63,1.0,82.91,11.0,576.72,22.47,,0.0,7.489999999999999,0.0,0.0,0.0,11.235,4.0,34.25,56.0,9041.0,8905.0,0.6116071428571429
2020-07-08,Pizzeria,Pizzeria - Central,2020-07,False,15.0,15.0,781.61,4.0,377.15999999999997,11.0,404.45000000000005,74.00999999999999,,0.0,18.502499999999998,0.0,0.0,3.3,22.47,4.0,32.07,50.0,7725.0,7485.0,0.6414
2020-07-09,Pizzeria,Pizzeria - Central,2020-07,False,17.0,17.0,624.3,0.0,0.0,17.0,624.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,32.89,46.0,8991.0,8708.0,0.715
2020-07-10,Pizzeria,Pizzeria - Central,2020-07,False,10.0,10.0,685.29,1.0,154.08,9.0,531.2099999999999,22.47,0.0,0.0,5.6175,0.0,0.0,0.0,11.235,4.0,32.989999999999995,49.0,9000.0,8861.0,0.6732653061224488
2020-07-11,Pizzeria,Pizzeria - Central,2020-07,True,13.0,13.0,485.24000000000007,1.0,43.87,12.0,441.37000000000006,4.99,0.0,1.6633333333333333,0.0,0.0,0.0,4.99,0.0,4.0,33.12,38.0,8019.0,7792.0,0.871578947368421
2020-07-12,Pizzeria,Pizzeria - Central,2020-07,True,19.0,18.0,728.13,3.0,163.70999999999998,15.0,564.42,29.75,0.0,4.25,0.0,0.0,0.0,1.82,3.7449999999999997,4.0,33.260000000000005,62.0,7255.0,7115.0,0.5364516129032258
2020-07-13,Pizzeria,Pizzeria - Central,2020-07,False,22.0,19.0,893.44,2.0,174.41,17.0,719.0300000000001,27.96,,3.21,1.098,0.0,0.0,1.83,4.494,4.0,34.7,48.0,7103.0,6909.0,0.7229166666666668
2020-07-14,Pizzeria,Pizzeria - Central,2020-07,False,17.0,17.0,746.2800000000001,1.0,108.59,16.0,637.69,20.3,,0.0,5.075,0.0,0.0,6.766666666666667,0.0,4.0,33.16,74.0,7802.0,7627.0,0.4481081081081081
2020-07-15,Pizzeria,Pizzeria - Central,2020-07,False,8.0,8.0,359.51,2.0,177.62,6.0,181.89,25.96,,1.745,5.6175,0.0,0.0,1.745,5.6175,5.0,34.16,54.0,6478.0,6189.0,0.6325925925925925
2020-07-16,Pizzeria,Pizzeria - Central,2020-07,False,13.0,13.0,490.03999999999996,0.0,0.0,13.0,490.03999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.93,66.0,6339.0,6107.0,0.49893939393939396
2020-07-17,Pizzeria,Pizzeria - Central,2020-07,False,10.0,9.0,634.49,0.0,0.0,9.0,634.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.91,43.0,7678.0,7497.0,0.7886046511627907
2020-07-18,Pizzeria,Pizzeria - Central,2020-07,True,16.0,16.0,801.9499999999999,1.0,97.37,15.0,704.5799999999999,22.47,0.0,5.6175,0.0,0.0,0.0,0.0,5.6175,5.0,33.96,46.0,6753.0,6564.0,0.7382608695652174
2020-07-19,Pizzeria,Pizzeria - Central,2020-07,True,20.0,20.0,872.0300000000001,4.0,288.9,16.0,583.13,72.06,0.0,14.412,0.0,0.0,0.0,2.325,13.482,5.0,35.25,52.0,6784.0,6636.0,0.6778846153846154
2020-07-20,Pizzeria,Pizzeria - Central,2020-07,False,26.0,25.0,1408.6200000000001,5.0,455.8,20.0,952.8199999999999,76.66999999999999,,10.425714285714283,0.9225,0.0,0.0,3.0866666666666664,16.8525,5.0,33.49,51.0,8612.0,8415.0,0.6566666666666667
2020-07-21,Pizzeria,Pizzeria - Central,2020-07,False,9.0,9.0,433.87,2.0,162.64,7.0,271.23,34.19,,0.0,11.396666666666667,0.0,0.0,11.72,5.6175,5.0,33.510000000000005,54.0,10582.0,10325.0,0.6205555555555556
2020-07-22,Club Street,Club Street - Central,2020-07,False,11.0,10.0,621.24,0.0,0.0,10.0,621.24,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-07-22,Pizzeria,Pizzeria - Central,2020-07,False,14.0,14.0,1209.0500000000002,8.0,829.74,6.0,379.31000000000006,179.76,11.235,22.47,22.47,0.0,0.0,,25.68,5.0,33.7,53.0,8753.0,8402.0,0.6358490566037737
2020-07-23,Club Street,Club Street - Central,2020-07,False,12.0,11.0,415.38,0.0,0.0,11.0,415.38,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-07-23,Pizzeria,Pizzeria - Central,2020-07,False,16.0,16.0,1081.1999999999998,6.0,574.03,10.0,507.17,134.82,0.0,13.482,16.8525,0.0,0.0,,14.979999999999999,5.0,31.35,51.0,8627.0,8355.0,0.6147058823529412
2020-07-24,Club Street,Club Street - Central,2020-07,False,10.0,10.0,308.15999999999997,0.0,0.0,10.0,308.15999999999997,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,
2020-07-24,Pizzeria,Pizzeria - Central,2020-07,False,21.0,21.0,1130.45,6.0,484.71,15.0,645.74,104.6,5.09,1.9260000000000002,14.979999999999999,0.0,0.0,4.906666666666667,11.235,5.0,34.27,57.0,8757.0,8475.0,0.6012280701754387
2020-07-25,Club Street,Club Street - Central,2020-07,True,6.0,5.0,156.43,0.0,0.0,5.0,156.43,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-07-25,Pizzeria,Pizzeria - Central,2020-07,True,24.0,24.0,1494.21,5.0,549.9699999999999,19.0,944.2400000000002,112.35,11.235,3.7449999999999997,9.629999999999999,0.0,0.0,0.0,16.05,5.0,35.04,53.0,7490.0,7229.0,0.661132075471698
2020-07-26,Club Street,Club Street - Central,2020-07,True,13.0,11.0,312.81,0.0,0.0,11.0,312.81,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-07-26,Pizzeria,Pizzeria - Central,2020-07,True,41.0,40.0,3020.54,21.0,2101.96,19.0,918.5799999999999,413.78,0.8725,22.697499999999998,28.588749999999997,0.0,0.0,4.541428571428571,42.443333333333335,5.0,41.75,63.0,8344.0,8088.0,0.6626984126984127
2020-07-27,Club Street,Club Street - Central,2020-07,False,6.0,6.0,269.98,0.0,0.0,6.0,269.98,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-07-27,Pizzeria,Pizzeria - Central,2020-07,False,25.0,25.0,1923.27,10.0,1226.7300000000002,15.0,696.54,215.07,,12.84,28.0875,0.0,0.0,2.568,33.705,5.0,47.03,61.0,10751.0,10405.0,0.7709836065573771
2020-07-28,Club Street,Club Street - Central,2020-07,False,7.0,5.0,173.92000000000002,0.0,0.0,5.0,173.92000000000002,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-07-28,Pizzeria,Pizzeria - Central,2020-07,False,34.0,33.0,2464.13,17.0,1749.4,16.0,714.73,362.89,,13.321428571428571,89.88,0.0,0.0,1.685,71.904,5.0,48.58,64.0,13759.0,13357.0,0.7590625
2020-07-29,Club Street,Club Street - Central,2020-07,False,10.0,10.0,289.38,0.0,0.0,10.0,289.38,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-07-29,Pizzeria,Pizzeria - Central,2020-07,False,24.0,23.0,1202.12,6.0,569.24,17.0,632.8799999999999,116.03999999999999,16.209999999999997,3.21,7.489999999999999,0.0,0.0,1.845,10.213636363636363,5.0,47.11,73.0,11180.0,10541.0,0.6453424657534247
2020-07-30,Club Street,Club Street - Central,2020-07,False,14.0,14.0,505.16,0.0,0.0,14.0,505.16,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-07-30,Pizzeria,Pizzeria - Central,2020-07,False,19.0,19.0,1320.8799999999999,11.0,1018.0899999999998,8.0,302.79,247.17,44.94,14.979999999999999,22.47,11.235,0.0,0.0,27.46333333333333,4.0,45.370000000000005,54.0,9187.0,8631.0,0.8401851851851853
2020-07-31,Club Street,Club Street - Central,2020-07,False,10.0,10.0,383.37000000000006,0.0,0.0,10.0,383.37000000000006,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-07-31,Pizzeria,Pizzeria - Central,2020-07,False,10.0,9.0,920.1700000000001,5.0,807.8199999999999,4.0,112.35,106.00999999999999,0.0,11.235,20.884999999999998,0.0,,8.065,14.979999999999999,4.0,46.849999999999994,59.0,7870.0,7494.0,0.7940677966101694
2020-08-01,Club Street,Club Street - Central,2020-08,True,17.0,10.0,590.25,3.0,356.0,7.0,234.25,18.299999999999997,1.525,2.033333333333333,2.033333333333333,,,,1.8299999999999996,,,,,,
2020-08-01,Pizzeria,Pizzeria - Central,2020-08,True,29.0,27.0,1428.4099999999999,4.0,285.15,23.0,1143.2599999999998,70.9,0.0,4.326666666666667,6.42,0.0,0.0,1.1633333333333333,11.235,4.0,40.96,80.0,11534.0,11080.0,0.512
2020-08-02,Club Street,Club Street - Central,2020-08,True,12.0,11.0,433.5,0.0,0.0,11.0,433.5,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
2020-08-02,Pizzeria,Pizzeria - Central,2020-08,True,16.0,13.0,750.0,3.0,301.71000000000004,10.0,448.28999999999996,67.41,,0.0,13.482,0.0,0.0,,9.629999999999999,4.0,35.120000000000005,90.0,12092.0,11646.0,0.39022222222222225
2020-08-03,Club Street,Club Street - Central,2020-08,False,7.0,7.0,361.95,1.0,180.2,6.0,181.75,6.1,,0.0,3.05,,,,2.033333333333333,,,,,,
2020-08-03,Pizzeria,Pizzeria - Central,2020-08,False,11.0,10.0,473.44999999999993,1.0,96.29,9.0,377.15999999999997,22.47,,0.0,3.7449999999999997,,0.0,0.0,5.6175,4.0,35.800000000000004,71.0,11819.0,11426.0,0.5042253521126762
2020-08-04,Club Street,Club Street - Central,2020-08,False,15.0,14.0,538.7,0.0,0.0,14.0,538.7,0.0,0.0,0.0,,,,,0.0,,,,,,
2020-08-04,Pizzeria,Pizzeria - Central,2020-08,False,13.0,10.0,454.73,2.0,113.42,8.0,341.30999999999995,26.479999999999997,0.0,3.7449999999999997,1.0025,,0.0,2.005,3.7449999999999997,4.0,35.6,78.0,13757.0,13405.0,0.45641025641025645
2020-08-05,Club Street,Club Street - Central,2020-08,False,11.0,11.0,360.1,1.0,76.3,10.0,283.8,6.1,6.1,0.0,0.0,,,,1.525,,,,,,
2020-08-05,Pizzeria,Pizzeria - Central,2020-08,False,6.0,6.0,356.31000000000006,0.0,0.0,6.0,356.31000000000006,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,35.79,81.0,12715.0,12306.0,0.44185185185185183
2020-08-06,Club Street,Club Street - Central,2020-08,False,12.0,12.0,491.00000000000006,3.0,207.8,9.0,283.2,18.299999999999997,6.1,0.0,6.1,,,,3.6599999999999993,,,,,,
